ID,Smiles,MolWt,LogP,TPSA,NumRotatableBonds,NumHAcceptors,IC50,log_IC50,source
CHEMBL2349213,O=C(O)CCCN1C(=O)/C(=C/c2ccc(-c3ccccc3F)o2)SC1=S,391.4450000000001,4.151700000000003,70.75,6,5,3.0,-5.522878745280337,chembl
CHEMBL2349203,CSCCC(C(=O)O)N1C(=O)/C(=C/c2ccc(-c3ccc(Cl)c(Cl)c3)o2)SC1=S,488.43900000000014,5.660900000000003,70.75,7,6,0.75,-6.1249387366083,chembl
CHEMBL2348836,CCC(C(=O)O)N1C(=O)/C(=C/c2ccc(-c3cccc(Cl)c3)o2)SC1=S,407.90000000000003,4.664400000000003,70.75,5,5,0.75,-6.1249387366083,chembl
CHEMBL2349216,CCc1ccc(-c2ccc(/C=C3\SC(=S)N(C(CC(=O)O)C(=O)O)C3=O)o2)cc1,431.4910000000002,3.6381000000000023,108.05,7,6,1.8,-5.7447274948966935,chembl
CHEMBL3400830,O=C(C1=C(O)C(=O)N(c2nc3ccc(F)cc3s2)C1c1ccc(Br)cc1)c1ccco1,499.3170000000001,5.573800000000003,83.64,4,6,28.2,-4.549750891680639,chembl
CHEMBL5431768,CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)OCc2cncn2-3)n1,419.4200000000002,3.390500000000001,99.75000000000001,4,8,31.0,-4.508638306165727,chembl
CHEMBL1765740,CNc1nc(-c2ccc3c(N)n[nH]c3c2)cc(N2C[C@@H](C(=O)NC3CCCCC3)CC[C@H]2C)n1,462.6020000000004,3.697600000000002,124.85000000000001,5,7,27542.0,-1.5600045260461917,chembl
CHEMBL3683267,O=C(Nc1csc(-c2nncn2C2CC2)n1)c1cc(-n2cnc(C3CC3)c2)c(N2CCCC2)cn1,487.59300000000036,4.047100000000003,106.64999999999999,7,10,1.9,-5.721246399047171,chembl
CHEMBL3687971,C[C@H](n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CCC(C)(O)CC3)cn2)cs1)C(F)(F)F,587.6320000000005,4.586500000000004,126.88,7,11,1.8,-5.7447274948966935,chembl
CHEMBL4447729,O=C1Nc2cccc(n2)-c2nncn2CCCCCOc2ccccc21,349.39400000000006,3.155100000000002,81.93000000000002,0,6,1.0,-6.0,chembl
CHEMBL4548492,O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccc(N3CCOCC3)cc21,420.47300000000024,2.6016000000000004,94.40000000000002,1,8,0.1,-7.0,chembl
CHEMBL4561692,COc1ncc(-c2cc3c(c(NC(=O)CN4CCOCC4)c2)COC3)cc1NS(C)(=O)=O,462.52800000000025,1.4295999999999993,119.09,7,8,5.0,-5.301029995663981,chembl
CHEMBL4758606,CC(C)n1cnnc1-c1cccc(NC(=O)Nc2nc3ccccc3[nH]2)n1,362.3970000000001,3.441300000000001,113.41000000000001,4,6,110.8,-3.955460239607589,chembl
CHEMBL4632465,COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)c1,340.38700000000006,2.5204000000000004,86.86000000000001,5,7,6164.0,-2.2101373699536184,chembl
CHEMBL5432766,CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3c(C(F)(F)F)nn(C)c3nc2OCc2ccccc2F)n1,554.5080000000003,5.191900000000004,112.64,7,9,5000.0,-2.3010299956639813,chembl
CHEMBL5435837,O=C(Nc1cccc(-c2nncn2C2CC2)n1)c1cc(-c2cccnc2)cn(Cc2ccccc2F)c1=O,507.52900000000017,4.338400000000003,107.59,7,8,5000.0,-2.3010299956639813,chembl
CHEMBL3890514,CCn1ccc2cnc(NC(=O)c3ccc([C@@](C)(O)CO)c(C)c3)cc21,353.4220000000001,2.816720000000001,87.38000000000001,5,5,528.0,-3.277366077466188,chembl
CHEMBL3644045,Cc1cn(C)c2cc(NC(=O)c3ccc(C(C)(C)O)cc3)ncc12,323.396,3.3614200000000016,67.15,3,4,29.0,-4.537602002101044,chembl
CHEMBL4868362,COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2C2(C(F)(F)F)CC2)n1,407.3560000000001,2.3859000000000004,99.75000000000001,5,8,1.0,-6.0,chembl
CHEMBL4860716,COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2C2CC(F)(F)C2)n1,389.3660000000001,2.3047000000000004,99.75000000000001,5,8,316.0,-3.500312917381596,chembl
CHEMBL4866921,COc1nn(-c2cnccn2)cc1C(=O)Nc1cccc(-c2nncn2[C@@H](C)C(F)(F)F)n1,459.3920000000001,2.700000000000001,125.53000000000002,6,10,58.0,-4.236572006437063,chembl
CHEMBL4857751,CCn1cc(C(=O)Nc2cccc(-c3nncn3[C@@H](C)C(F)(F)F)n2)c(OC)n1,409.3720000000001,2.9407000000000014,99.75000000000001,6,8,2.0,-5.698970004336019,chembl
CHEMBL4852061,COc1ncccc1C(=O)Nc1cccc(-c2nncn2[C@@H](C)C(F)(F)F)n1,392.341,3.119300000000001,94.82000000000001,5,7,7.0,-5.154901959985743,chembl
CHEMBL4864439,COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2[C@H](C)C(F)F)n1,377.355,2.1605999999999996,99.75000000000001,6,8,143.0,-3.844663962534938,chembl
CHEMBL5424839,Cn1nc(C(F)(F)F)c2cc(C(=O)Nc3cccc(-c4nncn4C4CCCC4)c3)c(=O)[nH]c21,471.4430000000003,3.9063000000000025,110.48999999999998,4,7,5000.0,-2.3010299956639813,chembl
CHEMBL5437066,O=C(Nc1cccc(-c2nncn2C2CC2)n1)c1cc(Br)cn(Cc2ccccc2F)c1=O,509.3390000000001,4.038900000000003,94.69999999999999,6,7,5000.0,-2.3010299956639813,chembl
CHEMBL2205636,CC(C)(O)c1ccc(C(=O)Nc2cn3cc(-n4ccnc4)ccc3n2)cc1,361.4050000000001,2.9997000000000016,84.45,4,6,70.0,-4.154901959985743,chembl
CHEMBL466397,CCc1cc(Nc2nccc(-c3c(-c4ccc(OC)c(C(=O)Nc5c(F)cccc5F)c4)nc4ccccn34)n2)c(OC)cc1N1CCC(N2CCN(S(C)(=O)=O)CC2)CC1,851.9809999999993,6.8580000000000085,146.53,12,12,25000.0,-1.6020599913279625,chembl
CHEMBL3402502,CCCCOc1ccc(C2C(C(=O)c3ccc4c(c3)OCCO4)=C(O)C(=O)N2c2nc3ccc(Cl)cc3s2)cc1OCC,621.1110000000001,7.081400000000006,107.42,10,9,3.6,-5.443697499232712,chembl
CHEMBL3402485,Cc1ccc(C(=O)C2=C(O)C(=O)N(c3nc4ccc(F)cc4s3)C2c2ccc(C(C)(C)C)cc2)o1,490.55600000000027,6.417220000000006,83.64,4,6,1.55,-5.809668301829708,chembl
CHEMBL3916273,Cn1cc(Br)c2cnc(NC(=O)c3ccc([C@@](C)(O)CO)cc3)cc21,404.2640000000002,2.7879000000000014,87.38000000000001,4,5,20.0,-4.698970004336019,chembl
CHEMBL4874460,C[C@H](n1cnnc1-c1cccc(NC(=O)c2cccc3c2OCCN3C)n1)C(F)(F)F,432.4060000000002,3.5443000000000016,85.17,4,7,187.0,-3.728158393463501,chembl
CHEMBL4849014,COc1ncc(F)cc1C(=O)Nc1cccc(-c2nncn2[C@@H](C)C(F)(F)F)n1,410.331,3.2584000000000017,94.82000000000001,5,7,25.0,-4.6020599913279625,chembl
CHEMBL4859892,CC(C)n1cnnc1-c1ccc2[nH]nc(-c3ccc(N4CCOCC4)c(-n4cnc(C5CC5)c4)c3)c2c1,494.6030000000004,4.969000000000005,89.67999999999999,6,8,31.8,-4.497572880015567,chembl
CHEMBL2349206,O=C(O)CCCCCN1C(=O)/C(=C/c2ccc(-c3ccc(Br)cc3)o2)SC1=S,480.4050000000001,5.555300000000004,70.75,8,5,0.2,-6.698970004336019,chembl
CHEMBL2349205,O=C(O)CCCN1C(=O)/C(=C/c2ccc(-c3ccc(Br)cc3)o2)SC1=S,452.35100000000006,4.775100000000003,70.75,6,5,0.2,-6.698970004336019,chembl
CHEMBL4795694,Cc1cc(NC(=O)Nc2cccc(-c3nncn3C(C)C)n2)[nH]n1,326.3640000000001,2.59652,113.41000000000001,4,6,141.9,-3.848017604542526,chembl
CHEMBL4761865,C[C@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2cnc3ccccc3n2)n1,390.40700000000015,2.4806,130.74,5,8,113.9,-3.9434762759208994,chembl
CHEMBL4879378,CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3ccc(-c4cn[nH]c4)cc3[nH]2)n1,412.4570000000001,4.0447000000000015,117.17,5,6,37.5,-4.425968732272281,chembl
CHEMBL2348417,O=C(NCCO)C1=Cc2c(ncnc2Nc2ccc(Oc3cccc4sccc34)c(Cl)c2)NCC1,508.00300000000027,5.188100000000002,108.4,7,8,10000.0,-2.0,chembl
CHEMBL3644045,Cc1cn(C)c2cc(NC(=O)c3ccc(C(C)(C)O)cc3)ncc12,323.396,3.3614200000000016,67.15,3,4,19.0,-4.721246399047171,chembl
CHEMBL4788912,CC(C)c1cc(NC(=O)Nc2cccc(-c3nncn3C(C)C)n2)[nH]n1,354.41800000000006,3.411500000000001,113.41000000000001,5,6,393.0,-3.4056074496245734,chembl
CHEMBL4759766,CC(C)n1cnnc1-c1cccc(NC(=O)Nc2cncc3ccccc23)n1,373.42000000000013,4.113200000000002,97.62,4,6,10.0,-5.0,chembl
CHEMBL4778358,CC(C)n1cnnc1-c1cccc(NC(=O)Nc2cnc3ccccc3n2)n1,374.40800000000013,3.5082000000000004,110.51,4,7,58.0,-4.236572006437063,chembl
CHEMBL4536051,Cc1ncn(-c2ccc3c(c2)C(=O)Nc2cccc(n2)-c2nncn2CCCCO3)c1C,429.48400000000026,3.567540000000002,99.75000000000001,1,8,0.1,-7.0,chembl
CHEMBL4531334,CN1CCN(C(=O)C(C)(C)c2ccc(C(=O)Nc3cn4cc(-c5ccncc5)ccc4n3)cc2)CC1,482.5880000000002,3.7002000000000024,82.84,5,6,10.0,-5.0,chembl
CHEMBL5417817,CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCC(=O)N3)n1,394.4100000000002,3.1971000000000007,101.8,4,6,19.0,-4.721246399047171,chembl
CHEMBL3683263,C[C@H](n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N(C)C)cn2)cs1)C(F)(F)F,517.5410000000003,4.301300000000003,106.64999999999999,7,10,1.88,-5.72584215073632,chembl
CHEMBL3683262,C[C@H](n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CC(C)(O)C3)cn2)cs1)C(F)(F)F,559.5780000000004,3.806300000000003,126.88,7,11,1.69,-5.772113295386326,chembl
CHEMBL3687974,CN1CCN(c2cnc(C(=O)Nc3csc(-c4nncn4C4CC4)n3)cc2-n2cnc(C3CC3)c2)CC1,516.6350000000002,3.1987000000000014,109.89,7,11,3.1,-5.508638306165727,chembl
CHEMBL5418366,CN1N=C(C(F)(F)F)C2C=C(C(=O)Nc3cccc(-c4nncn4C4CC4)c3)C(=O)NC21,445.40500000000026,2.0806999999999993,104.50999999999999,4,7,2700.0,-2.5686362358410126,chembl
CHEMBL3644036,CC(C)(O)c1ccc(C(=O)Nc2cc3c(cn2)c(Br)cn3CC2CC2)cc1,428.33000000000015,4.688500000000003,67.15,5,4,3.0,-5.522878745280337,chembl
CHEMBL3644038,CCn1cc(C)c2cnc(NC(=O)c3ccc(C(C)(C)O)cc3)cc21,337.42300000000006,3.8443200000000024,67.15,4,4,20.0,-4.698970004336019,chembl
CHEMBL4866091,CCOC(C)n1cc(-c2ccc3cc(C(=O)Nc4cccc(-c5nncn5C(C)C)n4)[nH]c3c2)cn1,484.5640000000002,5.073100000000003,115.54,8,8,91.1,-4.040481623027002,chembl
CHEMBL4449840,COc1cc2nccc(Oc3ccc(NC(=O)c4cn(C(C)C)c5ccccc5c4=O)cc3)c2cc1OC,509.5620000000003,6.1924000000000055,91.67999999999999,7,7,9.0,-5.045757490560675,chembl
CHEMBL4470285,O=C1Nc2cccc(n2)-c2nncn2CCCOc2ccccc21,321.34000000000003,2.3749000000000002,81.93000000000002,0,6,161.0,-3.7931741239681505,chembl
CHEMBL4561768,O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccccc21,335.367,2.7650000000000006,81.93000000000002,0,6,11.0,-4.958607314841775,chembl
CHEMBL4469413,O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccc(F)cc21,353.357,2.9041000000000015,81.93000000000002,0,6,17.0,-4.769551078621726,chembl
CHEMBL4544934,O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccc(N3CC4(COC4)C3)cc21,432.48400000000026,2.6016000000000004,94.40000000000002,1,8,28.0,-4.552841968657781,chembl
CHEMBL4475667,Cn1cc(-c2ccc3c(c2)C(=O)Nc2cccc(n2)-c2nncn2CCCCO3)cn1,415.4570000000002,3.1655000000000006,99.75,1,8,25.0,-4.6020599913279625,chembl
CHEMBL1642657,CC(C)(C(=O)O)c1ccc(C(=O)Nc2cn3cc(-c4ccsc4)ccc3n2)cc1,405.47900000000004,4.6773000000000025,83.69999999999999,5,5,19.0,-4.721246399047171,chembl
CHEMBL4846492,CC(C)n1cnnc1-c1ccc2[nH]nc(-c3cccc(-n4cnc(C5CC5)n4)c3)c2c1,410.48500000000024,4.527400000000003,90.1,5,7,37.0,-4.431798275933005,chembl
CHEMBL4864119,c1cc(-c2n[nH]c3ccc(-c4nncn4C4CCCC4)cc23)cc(-n2cnc(C3CC3)c2)c1,435.5350000000002,5.666600000000004,77.21,5,6,54.1,-4.266802734893431,chembl
CHEMBL4878227,COc1cc(-c2n[nH]c3ccc(-c4nncn4C(C)C)cc23)cc(-n2cnc(C3CC3)c2)c1,439.52300000000025,5.141000000000004,86.44000000000001,6,7,48.6,-4.313363730737707,chembl
CHEMBL4846492,CC(C)n1cnnc1-c1ccc2[nH]nc(-c3cccc(-n4cnc(C5CC5)n4)c3)c2c1,410.48500000000024,4.527400000000003,90.1,5,7,8877.0,-2.0517337801197044,chembl
CHEMBL5401473,CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)C(C)(C)CC(=O)N3C)n1,436.49100000000027,3.956500000000003,93.00999999999999,4,6,63.0,-4.200659450546418,chembl
CHEMBL5430975,CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCCC(=O)N3)n1,408.43700000000024,3.587200000000001,101.8,4,6,86.0,-4.0655015487564325,chembl
CHEMBL3683259,O=C(Nc1csc(-c2nncn2C2CC2)n1)c1cc(-n2cnc(C3CC3)c2)c(N2CCOCC2)cn1,503.5920000000004,3.283500000000002,115.88,7,11,1.44,-5.841637507904751,chembl
CHEMBL3683268,O=C(Nc1csc(-c2nncn2C2CC2)n1)c1cc(-n2cnc(C3CC3)c2)c(N2CCC(O)C2)cn1,503.5920000000003,3.017900000000001,126.88,7,11,3.0,-5.522878745280337,chembl
CHEMBL4751918,CC(C)n1cnnc1-c1cccc(NC(=O)Nc2ncnc3ccccc23)n1,374.40800000000013,3.5082000000000013,110.51,4,7,71.0,-4.1487416512809245,chembl
CHEMBL4750857,CC(C)n1cnnc1-c1cccc(NC(=O)Nc2ncc3ccccc3n2)n1,374.40800000000013,3.5082000000000004,110.51,4,7,65.7,-4.182434630440219,chembl
CHEMBL4796219,CC(C)n1cnnc1-c1cccc(NC(=O)Nc2ccn[nH]2)n1,312.33700000000005,2.288099999999999,113.41000000000001,4,6,66.7,-4.175874166083451,chembl
CHEMBL4780607,CC(C)n1cnnc1-c1cccc(NC(=O)Nc2cnc3ccccn23)n1,362.3970000000001,3.2127000000000008,102.03,4,7,10.0,-5.0,chembl
CHEMBL4753312,CC(C)n1cnnc1-c1cccc(NC(=O)Nc2ccc(-c3cnn(C)c3)cn2)n1,403.45000000000016,3.360500000000001,115.44,5,8,64.2,-4.192464971931146,chembl
CHEMBL3910870,CCn1cc(C)c2cnc(NC(=O)c3ccc([C@@](C)(O)CO)cc3)cc21,353.4220000000001,2.816720000000001,87.38000000000001,5,5,17.0,-4.769551078621726,chembl
CHEMBL3644051,Cn1c(Cl)c(Cl)c2cnc(NC(=O)c3ccc(C(C)(C)O)cc3)cc21,378.2590000000001,4.359800000000003,67.15,3,4,146.0,-3.835647144215563,chembl
CHEMBL4521694,COc1ccccc1C(=O)Nc1cccc(-c2nncn2C)n1,309.329,2.138,81.92999999999999,4,6,3735.0,-2.4277093938485823,chembl
CHEMBL4282644,COc1ccc(C(N)=O)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,380.40800000000013,2.2808,125.02,6,7,1.0,-6.0,chembl
CHEMBL4082079,CCn1cnc(NC(=O)c2ccoc2)c1,205.217,1.7482999999999997,60.06,3,4,500.0,-3.3010299956639813,chembl
CHEMBL2349209,O=C(O)CC(C(=O)O)N1C(=O)/C(=C/c2ccc(-c3ccc(Br)cc3)o2)SC1=S,482.3330000000001,3.8382000000000023,108.05,6,6,2.8,-5.552841968657781,chembl
CHEMBL4855907,Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3[C@@H](C)C(F)(F)F)n2)cc1-n1cnc(C2CC2)c1,499.4720000000002,5.226320000000004,90.52,6,7,4.3,-5.366531544420414,chembl
CHEMBL1916359,[O-][n+]1ccc2c(-c3ccc(F)cc3Cl)ccnc2c1-c1c(Cl)cccc1Cl,419.6700000000002,6.301500000000003,39.83,2,2,10.0,-5.0,chembl
CHEMBL3402506,CCCCCOc1ccc(C2C(C(=O)c3ccc4c(c3)OCCO4)=C(O)C(=O)N2c2nc3ccc(C)cc3s2)cc1,570.6670000000003,6.727820000000006,98.19,9,8,5.2,-5.2839966563652006,chembl
CHEMBL3402493,CCOc1ccc2nc(N3C(=O)C(O)=C(C(=O)c4ccc(C)cc4)C3c3ccc(C(C)(C)C)cc3)sc2c1,526.6580000000002,7.083820000000006,79.72999999999999,6,6,2.0,-5.698970004336019,chembl
CHEMBL1642656,CC(C)(C)c1ccc(C(=O)Nc2cn3c(ccc4ccccc43)n2)cc1,343.43000000000006,5.037300000000004,46.400000000000006,2,3,15.0,-4.823908740944319,chembl
CHEMBL4748155,CC(C)n1cnnc1-c1cccc(NC(=O)C2CN(c3ccccc3)CCO2)n1,392.4630000000002,2.764900000000001,85.17,5,7,130.0,-3.886056647693163,chembl
CHEMBL4536051,Cc1ncn(-c2ccc3c(c2)C(=O)Nc2cccc(n2)-c2nncn2CCCCO3)c1C,429.48400000000026,3.567540000000002,99.75000000000001,1,8,0.1,-7.0,chembl
CHEMBL1929238,CN(C)CCN1CCN(C(=O)c2cc(C(C)(C)C)sc2NC(=O)Nc2cccc(Cl)c2Cl)CCC1=O,554.5440000000001,5.232500000000004,84.99000000000001,6,5,30.0,-4.522878745280337,chembl
CHEMBL4753726,CC(C)n1cnnc1-c1cccc(NC(=O)Nc2cccc(-c3cnn(C)c3)c2)n1,402.46200000000016,3.9655000000000014,102.55,5,7,2120.0,-2.673664139071249,chembl
CHEMBL4740051,CC(C)n1cnnc1-c1cccc(NC(=O)Nc2cc3ccccn3n2)n1,362.3970000000001,3.2127,102.03,4,7,85.3,-4.069050968832477,chembl
CHEMBL3402505,CCCCOc1ccc(C2C(C(=O)c3ccc4c(c3)OCCO4)=C(O)C(=O)N2c2nc3ccc(Cl)cc3s2)cc1,577.0580000000002,6.682700000000005,98.19,8,8,5.2,-5.2839966563652006,chembl
CHEMBL4862079,c1cc(-c2n[nH]c3ccc(-c4nncn4C4CCC4)cc23)cc(-n2cnc(C3CC3)c2)c1,421.50800000000015,5.276500000000004,77.21,5,6,7276.0,-2.138107309608554,chembl
CHEMBL4869354,O=C(Nc1cccc(-c2n[nH]c3ccc(-c4nnc[nH]4)cc23)c1)c1ccc(C(F)(F)F)cc1,448.4080000000001,5.286100000000002,99.35,4,4,532.0,-3.2740883677049517,chembl
CHEMBL4856712,CC(C)n1cnnc1-c1ccc2[nH]nc(-c3cccc(-n4cnc(C5CC5)c4)c3)c2c1,409.49700000000024,5.132400000000004,77.21,5,6,62.2,-4.206209615309181,chembl
CHEMBL4855899,CCOC(C)n1cc(-c2cccc(-c3n[nH]c4ccc(-c5nncn5C(C)C)cc34)c2)cn1,441.5390000000002,5.487800000000005,86.44000000000001,7,7,4462.0,-2.350470434052181,chembl
CHEMBL3975466,COCCOc1ccc2c(c1)C(=O)N(c1cccc(-c3nncn3[C@H](C)CO)n1)C2,409.44600000000014,2.0789999999999997,102.60000000000002,8,8,8.1,-5.0915149811213505,chembl
CHEMBL3925645,CC(CF)n1cnnc1-c1cccc(N2Cc3ccccc3C2=O)n1,337.35800000000006,3.0310000000000015,63.910000000000004,4,5,7.9,-5.102372908709558,chembl
CHEMBL4759397,CC(C)n1cnnc1-c1cccc(NC(=O)C2CCCCO2)n1,315.3770000000001,2.4286000000000003,81.93,4,6,270.0,-3.5686362358410126,chembl
CHEMBL4866123,COCn1cc(-c2cccc(-c3n[nH]c4ccc(-c5nncn5C(C)C)cc34)c2)cn1,413.48500000000007,4.536700000000002,86.44000000000001,6,7,26.9,-4.570247719997592,chembl
CHEMBL4861117,CC(C)n1cnnc1-c1ccc2[nH]nc(-c3cccc(-c4cnn(C)c4)c3)c2c1,383.4590000000002,4.469800000000003,77.21000000000001,4,6,63.6,-4.196542884351587,chembl
CHEMBL4865331,CC(C)n1cnnc1-c1ccc2[nH]nc(-c3cc(N4CCOCC4)cc(-n4cnc(C5CC5)c4)c3)c2c1,494.6030000000004,4.969000000000005,89.67999999999999,6,8,75.1,-4.124360062995832,chembl
CHEMBL4859892,CC(C)n1cnnc1-c1ccc2[nH]nc(-c3ccc(N4CCOCC4)c(-n4cnc(C5CC5)c4)c3)c2c1,494.6030000000004,4.969000000000005,89.67999999999999,6,8,11633.0,-1.9343082719067288,chembl
CHEMBL3981026,Cc1cc(F)c(C(=O)Nc2ccccn2)cc1-n1cnc(C2CC2)c1,336.3700000000002,3.844520000000001,59.81,4,4,6.0,-5.221848749616356,chembl
CHEMBL4569388,Cc1cn(-c2ccc3c(c2)C(=O)Nc2cccc(n2)-c2nncn2CCCCO3)cn1,415.4570000000002,3.259120000000001,99.75,1,8,4.0,-5.3979400086720375,chembl
CHEMBL3974873,CCn1cc(Cl)c2cnc(NC(=O)c3ccc([C@@](C)(O)CO)c(C)c3)cc21,387.8670000000002,3.4701200000000014,87.38000000000001,5,5,41.0,-4.3872161432802645,chembl
CHEMBL4475667,Cn1cc(-c2ccc3c(c2)C(=O)Nc2cccc(n2)-c2nncn2CCCCO3)cn1,415.4570000000002,3.1655000000000006,99.75,1,8,5.0,-5.301029995663981,chembl
CHEMBL4451125,CC(C)n1cnnc1-c1cccc(NC(=O)c2ccccc2F)n1,325.34700000000004,3.312400000000002,72.7,4,5,8164.0,-2.088097003955967,chembl
CHEMBL4561768,O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccccc21,335.367,2.7650000000000006,81.93000000000002,0,6,1210.0,-2.9172146296835497,chembl
CHEMBL4449840,COc1cc2nccc(Oc3ccc(NC(=O)c4cn(C(C)C)c5ccccc5c4=O)cc3)c2cc1OC,509.5620000000003,6.1924000000000055,91.67999999999999,7,7,277.0,-3.5575202309355514,chembl
CHEMBL4514925,C[C@H]1CCCOc2ccccc2C(=O)Nc2cccc(n2)-c2nncn21,349.39400000000006,3.3260000000000005,81.93,0,6,73.0,-4.136677139879544,chembl
CHEMBL2205633,CC(C)(C)c1ccc(C(=O)Nc2cn3cc(-c4cccnc4)ccc3n2)cc1,370.4560000000001,4.946100000000004,59.290000000000006,3,4,21.0,-4.6777807052660805,chembl
CHEMBL2205626,Cc1ccc2nc(NC(=O)c3ccc(C(C)(C)C)cc3)cn2c1,307.397,4.192520000000003,46.400000000000006,2,3,22.0,-4.657577319177793,chembl
CHEMBL4279174,CNC(=O)c1ccc(OC)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)c1,394.4350000000001,2.541500000000001,111.02999999999999,6,7,2.4,-5.619788758288394,chembl
CHEMBL4293924,CC(C)n1cnnc1-c1cccc(NC(=O)c2cccc(C(N)=O)c2)n1,350.3820000000001,2.2721999999999998,115.79,5,6,580.0,-3.2365720064370627,chembl
CHEMBL3936587,Cn1c(Cl)c(Cl)c2cnc(NC(=O)c3ccc([C@@](C)(O)CO)cc3)cc21,394.25800000000015,3.332200000000002,87.38000000000001,4,5,122.0,-3.9136401693252516,chembl
CHEMBL3683265,C[C@H](n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CCC3)cn2)cs1)C(F)(F)F,529.5520000000004,4.445400000000004,106.64999999999999,7,10,1.7,-5.769551078621726,chembl
CHEMBL3952214,CC(C)n1cnnc1-c1cccc(N2Cc3ccccc3C2=O)n1,319.3680000000001,3.0814000000000012,63.910000000000004,3,5,7.9,-5.102372908709558,chembl
CHEMBL4862847,COc1nn(-c2cccnn2)cc1C(=O)Nc1cccc(-c2nncn2[C@@H](C)C(F)(F)F)n1,459.39200000000005,2.700000000000001,125.53000000000002,6,10,50.0,-4.301029995663981,chembl
CHEMBL3644038,CCn1cc(C)c2cnc(NC(=O)c3ccc(C(C)(C)O)cc3)cc21,337.42300000000006,3.8443200000000024,67.15,4,4,7.0,-5.154901959985743,chembl
CHEMBL1529134,CC(=O)c1c(O)nc2cccc3c2c1-c1ccccc1C3=O,289.2900000000001,3.354400000000002,67.25999999999999,1,4,15.0,-4.823908740944319,chembl
CHEMBL1767070,Cn1c(=O)c(NCCO)c2c3c(cccc31)C(=O)c1ccccc1-2,320.34800000000007,2.1541000000000006,71.33000000000001,3,5,25.0,-4.6020599913279625,chembl
CHEMBL4641666,COc1nn(C)cc1C(=O)Nc1cccc(-c2cncn2C(C)C)n1,340.38700000000006,2.5204000000000004,86.86,5,7,93.0,-4.031517051446065,chembl
CHEMBL4633993,COc1nn(-c2cccnc2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,404.4340000000001,2.762600000000001,112.64,6,9,5.3,-5.275724130399211,chembl
CHEMBL4641264,COCCn1cc(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)c(OC)n1,385.4280000000001,2.0248,108.98,8,9,35.0,-4.455931955649724,chembl
CHEMBL4211446,Fc1ccc(Nc2ncc3ccccc3n2)cc1,239.25300000000004,3.512500000000001,37.81,2,3,10.0,-5.0,chembl
CHEMBL4213931,Cn1cc(-c2ccc3nc(Nc4ccccc4)ncc3c2)cn1,301.35300000000007,3.773900000000002,55.63,3,5,10.0,-5.0,chembl
CHEMBL4851548,CC(C)n1cnnc1-c1cccc(NC(=O)c2nc3ccccc3s2)n1,364.4340000000001,3.783000000000002,85.59,4,7,506.0,-3.2958494831602008,chembl
CHEMBL3400173,CCOc1ccc2nc(N3C(=O)C(O)=C(C(=O)c4cccs4)C3c3ccc(C)cc3)sc2c1,476.5790000000001,5.847820000000004,79.72999999999999,6,7,4.4,-5.356547323513812,chembl
CHEMBL3400828,COc1ccc2nc(N3C(=O)C(O)=C(C(=O)c4ccco4)C3c3ccc(Cl)cc3)sc2c1,466.9020000000001,5.334200000000003,92.86999999999999,5,7,4.2,-5.376750709602099,chembl
CHEMBL4466569,COc1cc2nncc(Oc3ccc(NC(=O)c4cn(C(C)C)c5ccccc5c4=O)cc3)c2cc1OC,510.5500000000003,5.587400000000005,104.57000000000001,7,8,6.0,-5.221848749616356,chembl
CHEMBL4851372,CC(C)n1cnnc1-c1ccc2[nH]nc(-c3cccc(NC(=O)c4ccc(C(F)(F)F)cc4)c3)c2c1,490.4890000000002,6.340400000000004,88.49000000000001,5,5,197.0,-3.705533773838407,chembl
CHEMBL4861821,CC(C)n1cnnc1-c1ccc2[nH]nc(-c3cccc(-c4cnn(C5CCOCC5)c4)c3)c2c1,453.55000000000035,5.284300000000004,86.44000000000001,5,7,50.1,-4.300162274132754,chembl
