ID,Smiles,IC50,MolWt,LogP,TPSA,NumRotatableBonds,NumHAcceptors,log_IC50,source
388632086,CC1=NC=C(C=N1)C2=CC3=C(CN(C3=O)C4=CC=CC(=N4)C5=NN=CN5C6CC6)C=C2,0.2,409.45300000000015,3.6008200000000024,89.69,4,7,-6.698970004336019,pubchem
388632087,CN1CCN(CC1)C(=O)C2=CC3=C(C=C2)C(=O)N(C3)C4=CC=CC(=N4)C5=NN=CN5C6CC6,0.2,443.51100000000025,2.223,87.46000000000001,4,7,-6.698970004336019,pubchem
388632088,C1CC1N2C=NN=C2C3=NC(=CC=C3)N4CC5=C(C4=O)C=CC(=C5)N,0.2,332.3670000000001,2.4176,89.93,3,6,-6.698970004336019,pubchem
388632090,C1CC1C2=NC=C(C=N2)C3=CC4=C(CN(C4=O)C5=CC=CC(=N5)C6=NN=CN6C7CC7)C=C3,0.2,435.49100000000016,4.169800000000003,89.69,5,7,-6.698970004336019,pubchem
388632091,C1CC1N2C=NN=C2C3=NC(=CC=C3)N4CC5=C(C4=O)C=C(C=C5)N6C=CN=C6,0.2,383.4150000000001,3.021100000000001,81.73,4,7,-6.698970004336019,pubchem
388632092,C1CC1N2C=NN=C2C3=NC(=CC=C3)N4CC5=C(C4=O)C=C(C=C5)C6=CC=CC=N6,0.2,394.4380000000001,3.897400000000003,76.80000000000001,4,6,-6.698970004336019,pubchem
388632093,CN1C(=CC=N1)C2=CC3=C(C=C2)C(=O)N(C3)C4=CC=CC(=N4)C5=NN=CN5C6CC6,0.2,397.4420000000001,3.2359000000000018,81.73000000000002,4,7,-6.698970004336019,pubchem
388632094,CSC1CCN(CC1)C(=O)C2=CC3=C(C=C2)C(=O)N(C3)C4=CC=CC(=N4)C5=NN=CN5C6CC6,0.2,474.59000000000026,3.8030000000000026,84.22,5,7,-6.698970004336019,pubchem
388632200,C1CC1N2C=NN=C2C3=NC(=CC=C3)N4CC5=C(C4=O)C=C(C=C5)C6=CN=CN=C6,0.2,395.4260000000001,3.292400000000001,89.69000000000001,4,7,-6.698970004336019,pubchem
388632201,C1CC1N2C=NN=C2C3=NC(=CC=C3)N4CC5=C(C4=O)C=CC(=C5)C(=O)N6CCNC(=O)C6,0.2,443.4670000000002,1.4074,113.32,4,7,-6.698970004336019,pubchem
388632202,CC1=CC(=CN=C1)C2=CC3=C(CN(C3=O)C4=CC=CC(=N4)C5=NN=CN5C6CC6)C=C2,0.2,408.46500000000015,4.205820000000003,76.80000000000001,4,6,-6.698970004336019,pubchem
388632203,C1CC1N2C=NN=C2C3=NC(=CC=C3)N4CC5=C(C4=O)C=C(C=C5)C6=C(C=CN=C6)Cl,0.2,428.88300000000015,4.550800000000003,76.80000000000001,4,6,-6.698970004336019,pubchem
388632204,C1CC1N2C=NN=C2C3=NC(=CC=C3)N4CC5=C(C4=O)C=CC(=C5)C(=O)N6CCOCC6,0.2,430.4680000000003,2.3078000000000003,93.45,4,7,-6.698970004336019,pubchem
388632205,CN(C)C1=C(C=C2C(=C1)CN(C2=O)C3=CC=CC(=N3)C4=NN=CN4C5CC5)C6=CN=CC=C6,0.2,437.5070000000001,3.9634000000000023,80.04,5,7,-6.698970004336019,pubchem
388632207,C1CC1C2=NC=C(C=C2)C3=CC4=C(CN(C4=O)C5=CC=CC(=N5)C6=NN=CN6C7CC7)C=C3,0.2,434.50300000000016,4.774800000000004,76.80000000000001,5,6,-6.698970004336019,pubchem
388632208,COC1CCN(C1)C(=O)C2=CC3=C(C=C2)C(=O)N(C3)C4=CC=CC(=N4)C5=NN=CN5C6CC6,0.2,444.4950000000002,2.696300000000001,93.45,5,7,-6.698970004336019,pubchem
388632209,C1CC1N2C=NN=C2C3=NC(=CC=C3)N4CC5=C(C4=O)C=C(C=C5)N6C=NC7=CC=CC=C76,0.2,433.47500000000014,4.174300000000003,81.73,4,7,-6.698970004336019,pubchem
388632210,C1CC1C2=CN=NN2C3=NC(=CC=C3)N4CC5=CC=CC=C5C4=O,0.2,317.3520000000001,2.700100000000001,63.91,3,5,-6.698970004336019,pubchem
388632211,COC(=O)C1=C(C=C2C(=C1)CN(C2=O)C3=CC=CC(=N3)C4=NN=CN4C5CC5)C6=CN=CC=C6,0.2,452.47400000000016,3.684000000000003,103.1,5,8,-6.698970004336019,pubchem
388632212,C1CC1N2C=NN=C2C3=NC(=CC=C3)N4CC5=C(C4=O)C=CC(=C5)C(=O)N6CCSCC6,0.2,446.5360000000003,3.0244000000000018,84.22,4,7,-6.698970004336019,pubchem
388632213,C1CC1N2C=NN=C2C3=NC(=CC=C3)N4CC5=C(C4=O)C=C(C=C5)C6=C(N=CC=C6)F,0.2,412.4280000000001,4.036500000000003,76.80000000000001,4,6,-6.698970004336019,pubchem
388632214,CN1C=C(N=C1)C2=CC3=C(C=C2)C(=O)N(C3)C4=CC=CC(=N4)C5=NN=CN5C6CC6,0.2,397.4420000000001,3.2359000000000018,81.73000000000002,4,7,-6.698970004336019,pubchem
388632215,CN1C=CC(=N1)C2=CC3=C(C=C2)C(=O)N(C3)C4=CC=CC(=N4)C5=NN=CN5C6CC6,0.2,397.4420000000002,3.2359000000000018,81.73000000000002,4,7,-6.698970004336019,pubchem
388632216,C1CC1N2C=NN=C2C3=NC(=CC=C3)N4CC5=C(C4=O)C=C(C=C5)C6=C(C=CN=C6)F,0.2,412.4280000000001,4.036500000000003,76.80000000000001,4,6,-6.698970004336019,pubchem
388632217,C1CCC(C1)OC2=C(C=C3C(=C2)CN(C3=O)C4=CC=CC(=N4)C5=NN=CN5C6CC6)C7=CN=CC=C7,0.2,478.5560000000002,5.218800000000004,86.03000000000002,6,7,-6.698970004336019,pubchem
388632218,C1CC1N2C=NN=C2C3=NC(=CC=C3)N4CC5=C(C4=O)C=C(C=C5)C(=O)O,0.2,361.3610000000001,2.5336,101.21,4,6,-6.698970004336019,pubchem
388632219,C1CC1N2C=NN=C2C3=NC(=CC=C3)N4CC5=CC(=C(C=C5C4=O)C6=CN=CC=C6)Cl,0.2,428.88300000000015,4.550800000000003,76.80000000000001,4,6,-6.698970004336019,pubchem
388632220,C1CC2=NN=C(N2C1CO)C3=NC(=CC=C3)N4CC5=CC=CC=C5C4=O,0.2,347.3780000000001,1.9801,84.13999999999999,3,6,-6.698970004336019,pubchem
388632352,CN1C=CN=C1C2=CC3=C(CN(C3=O)C4=CC=CC(=N4)C5=NN=CN5C6CC6)C=C2,0.2,397.4420000000001,3.2359000000000018,81.73000000000002,4,7,-6.698970004336019,pubchem
388632353,C1CC1C2=NC=C(C=C2)C3=CC4=C(CN(C4=O)C5=CC=CC(=N5)C6=NN=CN6C7CC7)C=C3,0.2,434.50300000000016,4.774800000000004,76.80000000000001,5,6,-6.698970004336019,pubchem
388632354,CN(C)C1CCN(CC1)C(=O)C2=CC3=C(C=C2)C(=O)N(C3)C4=CC=CC(=N4)C5=NN=CN5C6CC6,0.2,471.5650000000003,3.0016000000000016,87.46000000000001,5,7,-6.698970004336019,pubchem
388632356,CC(C)N1C=NN=C1C2=NC(=CC=C2)N3CC4=C(C3=O)C=C(C=C4)C5=CN=CC=C5,0.2,396.45400000000006,4.143400000000003,76.80000000000001,4,6,-6.698970004336019,pubchem
388632359,CN(C)C1=CC2=C(C=C1)C(=O)N(C2)C3=CC=CC(=N3)C4=NN=CN4C5CC5,0.2,360.4210000000001,2.901400000000001,67.15,4,6,-6.698970004336019,pubchem
388632360,COC1=C(C=C2C(=C1)CN(C2=O)C3=CC=CC(=N3)C4=NN=CN4C5CC5)C6=CN=CC=C6,0.2,424.4640000000001,3.9060000000000015,86.03000000000002,5,7,-6.698970004336019,pubchem
388632361,CN(C)C(=O)C1=CC2=C(CN(C2=O)C3=CC=CC(=N3)C4=NN=CN4C5CC5)C=C1,0.2,388.4310000000001,2.537200000000001,84.22,4,6,-6.698970004336019,pubchem
388632362,CC1=C(C=CC=N1)C2=CC3=C(CN(C3=O)C4=CC=CC(=N4)C5=NN=CN5C6CC6)C=C2,0.2,408.46500000000015,4.205820000000003,76.80000000000001,4,6,-6.698970004336019,pubchem
388632363,C1CC1N2C=C(C=N2)C3=CC4=C(CN(C4=O)C5=CC=CC(=N5)C6=NN=CN6C7CC7)C=C3,0.2,423.4800000000001,4.033800000000003,81.73000000000002,5,7,-6.698970004336019,pubchem
388632366,COC(=O)C1CCN(CC1)C(=O)C2=CC3=C(C=C2)C(=O)N(C3)C4=CC=CC(=N4)C5=NN=CN5C6CC6,0.2,486.53200000000027,2.8606000000000007,110.52,5,8,-6.698970004336019,pubchem
388632367,C1CC1N2C=NN=C2C3=NC(=CC=C3)N4CC5=CC(=C(C=C5C4=O)C6=CN=CC=C6)F,0.2,412.4280000000001,4.036500000000003,76.80000000000001,4,6,-6.698970004336019,pubchem
388632368,CC1CCC2=NN=C(N12)C3=NC(=CC=C3)N4CC5=CC=CC=C5C4=O,0.2,331.3790000000001,3.0077000000000016,63.91,2,5,-6.698970004336019,pubchem
388632370,CN1C=CC(=N1)C2=CC3=C(CN(C3=O)C4=CC=CC(=N4)C5=NN=CN5C6CC6)C=C2,0.2,397.4420000000001,3.2359000000000018,81.73000000000002,4,7,-6.698970004336019,pubchem
388632473,CC1=NC=C(S1)C2=CC3=C(CN(C3=O)C4=CC=CC(=N4)C5=NN=CN5C6CC6)C=C2,0.2,414.49400000000014,4.267320000000003,76.80000000000001,4,7,-6.698970004336019,pubchem
388632474,C1CC1C2=CN(N=N2)C3=CC4=C(CN(C4=O)C5=CC=CC(=N5)C6=NN=CN6C7CC7)C=C3,0.2,424.4680000000002,3.2935000000000025,94.62,5,8,-6.698970004336019,pubchem
388632476,C1CCN(CC1)C(=O)C2=C(C=C3C(=C2)CN(C3=O)C4=CC=CC(=N4)C5=NN=CN5C6CC6)Cl,0.2,462.94100000000014,4.114900000000004,84.22,4,6,-6.698970004336019,pubchem
388632477,C1CCN(C1)C(=O)C2=C(C=C3C(=C2)CN(C3=O)C4=CC=CC(=N4)C5=NN=CN5C6CC6)C7=CN=CC=C7,0.2,491.5550000000002,4.133400000000004,97.11,5,7,-6.698970004336019,pubchem
388632478,CC1=CC2=C(C=C1C3=CN=CC=C3)C(=O)N(C2)C4=CC=CC(=N4)C5=NN=CN5C6CC6,0.2,408.46500000000015,4.205820000000003,76.80000000000001,4,6,-6.698970004336019,pubchem
388632479,CC1=C(C=NC=C1)C2=CC3=C(CN(C3=O)C4=CC=CC(=N4)C5=NN=CN5C6CC6)C=C2,0.2,408.46500000000015,4.205820000000003,76.80000000000001,4,6,-6.698970004336019,pubchem
388632480,COC(=O)C1=CC2=C(CN(C2=O)C3=CC=CC(=N3)C4=NN=CN4C5CC5)C=C1,0.2,375.3880000000001,2.6220000000000008,90.21,4,7,-6.698970004336019,pubchem
388632481,C1CC1C2=NC=C(N=C2)C3=CC4=C(CN(C4=O)C5=CC=CC(=N5)C6=NN=CN6C7CC7)C=C3,0.2,435.49100000000016,4.169800000000003,89.69,5,7,-6.698970004336019,pubchem
388632482,CC1CCC2=NN=C(N12)C3=NC(=CC=C3)N4CC5=CC=CC=C5C4=O,0.2,331.3790000000001,3.0077000000000016,63.91,2,5,-6.698970004336019,pubchem
388632483,C1CC1N2C=NN=C2C3=NC(=CC=C3)N4CC5=C(C4=O)C=C(C=C5)C6=NN=CC=C6,0.2,395.4260000000001,3.292400000000001,89.69000000000001,4,7,-6.698970004336019,pubchem
388632484,CCNC1=CC2=C(C=C1)C(=O)N(C2)C3=CC=CC(=N3)C4=NN=CN4C5CC5,0.2,360.4210000000001,3.2672000000000017,75.94,5,6,-6.698970004336019,pubchem
388632485,CC(C)OC1=C(C=C2C(=C1)CN(C2=O)C3=CC=CC(=N3)C4=NN=CN4C5CC5)C6=CN=CC=C6,0.2,452.51800000000014,4.684600000000003,86.03000000000002,6,7,-6.698970004336019,pubchem
366309022,CC1CCOC2=CC=CC=C2C(=O)NC3=CC=CC(=N3)C4=NN=CN4C1,0.232,349.39400000000006,3.011000000000001,81.93,0,6,-6.634512015109101,pubchem
373850119,CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC4=C(N3)C(=CC=C4)NC(=O)C,0.2401,403.44600000000014,3.613000000000001,117.59,5,6,-6.619607839942972,pubchem
373942450,C1CCC(CC1)N2C=NN=C2C3=CC4=C(C=C3)NN=C4C5=CC(=CC=C5)N6C=C(N=C6)C7CC7,0.243,449.5620000000002,6.0567000000000055,77.21,5,6,-6.614393726401688,pubchem
373942458,CC(C)N1C=NN=C1C2=CC3=C(C=C2)NN=C3C4=CC(=CC=C4)C(=O)NCCOC,0.245,404.4740000000002,3.445500000000001,97.72,7,6,-6.610833915635467,pubchem
372142286,CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)NC3=CC=C(C=C3)C4=CN(N=C4)C,0.2454,402.46200000000016,3.965500000000002,102.55,5,7,-6.610125441609014,pubchem
366306543,[B-]1(N2C(=CC(=C2C=C3[N+]1=C(C=C3)CCC(=O)NCCOCCOCCOCCN(C)C4CC5N6C7=CC=CC=C7C8=C9C(=C1C2=CC=CC=C2N(C1=C86)C(C4OC)(O5)C)CNC9=O)C)C)(F)F,0.248,915.848,6.731640000000009,125.39,17,11,-6.605548319173784,pubchem
345645720,C1CNCCC1OC2=C3C(=CNC3=C(C=C2)C(=O)N)C#N,0.251,284.319,1.26928,103.93,3,4,-6.600326278518962,pubchem
345645721,CC1=CC2=C(C=CN=C2N1)C3=CC=C(S3)S(=O)(=O)NCCN,0.251,336.4420000000001,1.83682,100.87,5,5,-6.600326278518962,pubchem
372346783,CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3CCCCO3,0.25119,315.3770000000002,2.4286000000000003,81.93,4,6,-6.599997654072044,pubchem
366309213,C1CCOC2=C(C=C(C=C2)N3CC4(C3)COC4)C(=O)NC5=CC=CC(=N5)C6=NN=CN6C1,0.253,432.4840000000001,2.6016000000000004,94.4,1,8,-6.596879478824183,pubchem
372142284,CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)NC3=NN(C4=CC=CC=C43)C,0.2593,376.42400000000015,3.451700000000001,102.55,4,7,-6.586197483230649,pubchem
326072180,CC1=CC2=C(C=C1)N=C(S2)NC(=O)C3=CC=C(C=C3)C(C)(C)C,0.26,324.44900000000007,5.154520000000003,41.99,2,3,-6.585026652029182,pubchem
372346782,CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3CCCCO3,0.27,315.3770000000002,2.4286000000000003,81.93,4,6,-6.568636235841012,pubchem
373942368,CC(C)N1C=NN=C1C2=CC3=C(C=C2)NN=C3C4=C(C=CC(=C4)N5C=C(N=C5)C6CC6)OC,0.27,439.52300000000025,5.1410000000000045,86.44,6,7,-6.568636235841012,pubchem
373942363,CC(C)N1C=NN=C1C2=CC3=C(C=C2)NN=C3C4=CC(=CC=C4)C(=O)NC5CC5,0.271,386.4590000000002,3.961500000000002,88.49000000000001,5,5,-6.567030709125595,pubchem
363646263,CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=C(C=CC(=C3)C(=O)NC)OC,0.272,394.4350000000001,2.5415,111.03000000000002,6,7,-6.565431095965801,pubchem
373942370,C1CC1C2=CN(C=N2)C3=CC=CC(=C3)C4=NNC5=C4C=C(C=C5)C6=CNN=C6,0.2746,366.42800000000005,4.683100000000003,75.18,4,4,-6.561299467099264,pubchem
366309024,CC(C)N1C=C(C(=O)C2=CC=CC=C21)C(=O)NC3=CC=C(C=C3)OC4=C5C=C(C(=CC5=NC=C4)OC)OC,0.277,509.5620000000003,6.1924000000000055,91.68,7,7,-6.557520230935552,pubchem
373942459,CCOC(C)N1C=C(C=N1)C2=CC(=CN=C2)C3=NNC4=C3C=C(C=C4)C5=NN=CN5C(C)C,0.277,442.52700000000016,4.882800000000004,99.33,7,8,-6.557520230935552,pubchem
373942449,CC(C)N1C=NN=C1C2=CC3=C(C=C2)NN=C3C4=CC=CC(=C4)C5=CN=CC=C5,0.283,380.4550000000001,5.131300000000004,72.28,4,5,-6.548213564475709,pubchem
366309021,CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC=CC=C3OC,0.299,337.3830000000001,3.181900000000001,81.93,5,6,-6.52432881167557,pubchem
367463369,CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CN(N=C3OC)C4=CC=CC=N4,0.299,404.43400000000014,2.762600000000001,112.64,6,9,-6.52432881167557,pubchem
334066081,C1=CC=C(C(=C1)C2=CC=C(O2)C=C3C(=O)N(C(=S)S3)CCCC(=O)O)Cl,0.3,407.9000000000001,4.666000000000004,70.75,6,5,-6.522878745280337,pubchem
334066111,C1=CC=C(C(=C1)C2=CC=C(O2)C=C3C(=O)N(C(=S)S3)CCC(=O)O)F,0.3,377.41800000000006,3.7616000000000014,70.75,5,5,-6.522878745280337,pubchem
373979059,CC(C(F)(F)F)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CN=CN=C3OC,0.302,393.3290000000002,2.5142999999999995,107.71,5,8,-6.519993057042849,pubchem
373979066,CN1C=C(C(=N1)OC)C(=O)NC2=CC=CC(=N2)C3=NN=CN3C4CC(C4)(F)F,0.316,389.3660000000001,2.3047000000000004,99.75,5,8,-6.5003129173815966,pubchem
372142013,CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)N(C)C3=NC4=CC=CC=C4C=C3,0.3186,387.4470000000001,4.137500000000003,88.83,4,6,-6.496754228534887,pubchem
372142031,CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)NC3=CC=NC=C3,0.3372,323.36000000000007,2.96,97.62,4,6,-6.472112434047295,pubchem
334066166,CC(C(=O)O)N1C(=O)C(=CC2=CC=C(O2)C3=CC(=C(C=C3)Cl)Cl)SC1=S,0.34,428.318,4.927700000000002,70.75,4,5,-6.468521082957745,pubchem
334066113,C1=CC(=CC(=C1)Cl)C2=CC=C(O2)C=C3C(=O)N(C(=S)S3)CCCC(=O)O,0.35,407.9000000000002,4.666000000000003,70.75,6,5,-6.455931955649724,pubchem
334066121,C1=CC(=C(C=C1Cl)C2=CC=C(O2)C=C3C(=O)N(C(=S)S3)CCCC(=O)O)Cl,0.35,442.34500000000014,5.319400000000004,70.75,6,5,-6.455931955649724,pubchem
366308639,CC1CCCOC2=CC=CC=C2C(=O)NC3=CC=CC(=N3)C4=NN=CN14,0.35,349.39400000000006,3.3260000000000005,81.93,0,6,-6.455931955649724,pubchem
373979199,CC(C(F)(F)F)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CN(N=C3OC)C,0.35,395.3450000000002,2.4578,99.75,5,8,-6.455931955649724,pubchem
366309030,CC1CCN2C=NN=C2C3=NC(=CC=C3)NC(=O)C4=CC=CC=C4OC1,0.351,349.3940000000001,3.011000000000001,81.93,0,6,-6.454692883534176,pubchem
373979061,CC(C(F)(F)F)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC=CN(C3=O)C,0.363,392.3410000000002,2.4144,94.7,4,7,-6.440093374963888,pubchem
372142033,CC(C)C1=CC(=NN1)NC(=O)NC2=CC=CC(=N2)C3=NN=CN3C(C)C,0.393,354.4180000000001,3.411500000000002,113.41,5,6,-6.405607449624573,pubchem
355708915,CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC=CC=C3,0.39811,307.357,3.173300000000001,72.7,4,5,-6.399996913372259,pubchem
363833781,CC(C)N1C=NN=C1C2=NC(=CS2)C(=O)NC3=CC=CC=N3,0.4,314.374,2.6298000000000004,85.59,4,7,-6.3979400086720375,pubchem
373979060,CC(COC)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CN(N=C3OC)C,0.403,371.4010000000002,1.5418999999999996,108.98000000000002,7,9,-6.394694953858891,pubchem
372142027,CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)OC(C)C,0.4731,289.33900000000006,2.877900000000001,81.93,4,6,-6.325047051951435,pubchem
224511878,CCOC(=O)C1=C2C3=CC=CC=C3C(=O)C4=C2C(=CC=C4)NC1=O,0.5,319.31600000000003,2.916200000000001,76.23,2,4,-6.301029995663981,pubchem
334066107,C1=CC(=CC(=C1)C(F)(F)F)C2=CC=C(O2)C=C3C(=O)N(C(=S)S3)CCCCCC(=O)O,0.5,469.5060000000003,5.811600000000004,70.75,8,5,-6.301029995663981,pubchem
334066109,CCC(C(=O)O)N1C(=O)C(=CC2=CC=C(O2)C3=CC=C(C=C3)Br)SC1=S,0.5,452.35100000000006,4.773500000000003,70.75,5,5,-6.301029995663981,pubchem
334066114,CCC(C(=O)O)N1C(=O)C(=CC2=CC=C(O2)C3=C(C=CC(=C3)Cl)Cl)SC1=S,0.5,442.345,5.317800000000003,70.75,5,5,-6.301029995663981,pubchem
334066120,CCCC(C(=O)O)N1C(=O)C(=CC2=CC=C(O2)C3=CC=C(C=C3)Br)SC1=S,0.5,466.378,5.163600000000004,70.75,6,5,-6.301029995663981,pubchem
334066122,C1=CC(=C(C(=C1)Cl)C2=CC=C(O2)C=C3C(=O)N(C(=S)S3)CCCC(=O)O)Cl,0.5,442.34500000000014,5.319400000000004,70.75,6,5,-6.301029995663981,pubchem
334066125,C1=CC=C(C(=C1)C2=CC=C(O2)C=C3C(=O)N(C(=S)S3)CCCCCC(=O)O)Cl,0.5,435.9540000000002,5.446200000000005,70.75,8,5,-6.301029995663981,pubchem
373849536,CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=NC4=CC=CC=C4S3,0.506,364.4340000000001,3.783000000000002,85.59,4,7,-6.295849483160201,pubchem
345588248,CC1CC2=C(O1)C=CC(=C2)C(=C3C(N(C(=O)C3=O)C4=NC5=C(S4)C=C(C=C5)F)C6=CC(=CC=C6)OCCC(C)C)O,0.52,572.6580000000002,6.810000000000007,88.96000000000001,7,7,-6.2839966563652006,pubchem
373942373,C1=CC(=CC(=C1)NC(=O)C2=CC=C(C=C2)C(F)(F)F)C3=NNC4=C3C=C(C=C4)C5=NC=NN5,0.532,448.4080000000001,5.286100000000003,99.35,4,4,-6.274088367704952,pubchem
402148339,CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC4=C(C=C3)C=CC(=N4)N5CCOCC5,0.55,443.5110000000003,3.5581000000000023,98.06,5,8,-6.259637310505756,pubchem
402148341,CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC4=CC=CC=C4C=C3,0.55,357.4170000000001,4.326500000000003,72.7,4,5,-6.259637310505756,pubchem
402148343,CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC4=C(C=C3)C=CC(=N4)Cl,0.55,392.85000000000014,4.374900000000003,85.59,4,6,-6.259637310505756,pubchem
402148345,CC(C)NC1=NC2=C(C=CC(=C2)C(=O)NC3=CC=CC(=N3)C4=NN=CN4C(C)C)N=C1OC,0.55,446.5150000000002,3.945400000000003,119.74,7,9,-6.259637310505756,pubchem
402148348,CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC4=C(C=C3)C=CC(=N4)N5CC6CCC(C5)O6,0.55,469.5490000000003,4.089100000000002,98.06,5,8,-6.259637310505756,pubchem
402148425,CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC4=C(C=C3)N=C(C(=N4)N5CCCCC5)OC,0.55,472.5530000000004,4.115400000000003,110.95,6,9,-6.259637310505756,pubchem
402148426,CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC4=C(C=C3)N=C(C(=N4)N5CCOCC5)OC,0.55,474.5250000000004,2.9617000000000004,120.18,6,10,-6.259637310505756,pubchem
402148429,CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC4=C(C=C3)N=C(C(=N4)N5CCOCC5)OC(C)C,0.55,502.5790000000004,3.740300000000002,120.18,7,10,-6.259637310505756,pubchem
402148433,CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC4=NC=CN=C4C=C3,0.55,359.3930000000001,3.116500000000001,98.48,4,7,-6.259637310505756,pubchem
402148435,CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC4=CC=CC=C4C=C3F,0.55,375.4070000000001,4.465600000000003,72.7,4,5,-6.259637310505756,pubchem
402148437,CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC4=NC=C(C=C4C=C3)Br,0.55,437.3010000000001,4.484000000000003,85.59,4,6,-6.259637310505756,pubchem
402148438,CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC4=C(C=C3F)N=C(C(=N4)OC(C)C)OC(C)C,0.55,493.5430000000003,4.830000000000004,116.94,8,9,-6.259637310505756,pubchem
402148440,CC(C)N1C(=NN=N1)C2=NC(=CC=C2)NC(=O)C3=CC4=C(C=C3F)N=C(C(=N4)N5CCCCC5)OC,0.55,491.5310000000004,3.6495000000000015,123.84,6,10,-6.259637310505756,pubchem
402148637,CC(C)CN(C)C1=NC2=C(C=C(C(=C2)C(=O)NC3=CC=CC(=N3)C4=NN=CN4C(C)C)F)N=C1OC(C)C,0.55,520.6130000000002,5.135000000000004,110.95000000000002,9,9,-6.259637310505756,pubchem
363645613,CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC=CC(=C3)C(=O)N,0.58,350.3820000000001,2.2722,115.79,5,6,-6.236572006437063,pubchem
363513105,C1=CC(=CC(=C1)NC2=NC=C3C=C(C=CC3=N2)C4=CNN=C4)N,0.6,302.341,3.345700000000001,92.51,3,5,-6.221848749616356,pubchem
363833645,CCN1C=C(C=N1)NC(=O)C2=CSC(=N2)C3=NN=CN3C(C)C,0.6,331.4050000000001,2.4512,90.52,5,8,-6.221848749616356,pubchem
363833778,CCN1C=C(C=N1)NC(=O)C2=CSC(=N2)C3=NN=CN3C(C)C,0.6,331.4050000000001,2.4512,90.52,5,8,-6.221848749616356,pubchem
388632089,C1CC1N2C=NN=C2C3=NC(=CC=C3)N4CC5=C(C4=O)C=CC(=C5)NC(=O)C6(CC6)C7=CC=CC=C7,0.6,476.54000000000025,4.505700000000004,93.01,6,6,-6.221848749616356,pubchem
388632206,CC(=O)NC1=CC2=C(C=C1)C(=O)N(C2)C3=CC=CC(=N3)C4=NN=CN4C5CC5,0.6,374.4040000000001,2.793800000000001,93.01,4,6,-6.221848749616356,pubchem
388632358,C1CC1N2C=NN=C2C3=NC(=CC=C3)N4CC5=C(C4=O)C=C(C=C5)C6=CC(=CN=C6)F,0.6,412.4280000000001,4.036500000000003,76.80000000000001,4,6,-6.221848749616356,pubchem
388632365,CN(C)C(=O)C1=CC2=C(CN(C2=O)C3=CC=CC(=N3)C4=NN=CN4C5CC5)C=C1,0.6,388.4310000000001,2.537200000000001,84.22,4,6,-6.221848749616356,pubchem
388632369,C1CC2=NN=C(N2C1)C3=NC(=CC=C3)N4CC5=CC=CC=C5C4=O,0.6,317.3520000000001,2.4467000000000008,63.91,2,5,-6.221848749616356,pubchem
388632371,CC1CCC2=NN=C(N12)C3=NC(=CC=C3)N4CC5=CC=CC=C5C4=O,0.6,331.3790000000001,3.0077000000000016,63.91,2,5,-6.221848749616356,pubchem
388632472,C1C2=CC=CC=C2C(=O)N1C3=CC=CC(=N3)N4C=CN=N4,0.6,277.287,1.8227,63.91,2,5,-6.221848749616356,pubchem
388632487,C1CC1C(=O)NC2=C(C=C3CN(C(=O)C3=C2)C4=CC=CC(=N4)C5=NN=CN5C6CC6)F,0.6,418.4320000000001,3.323000000000002,93.01,5,6,-6.221848749616356,pubchem
367463487,CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC=CC=C3,0.607,307.357,3.173300000000001,72.7,4,5,-6.216811308924743,pubchem
